Response ID,Time Started,Date Submitted,Status,Language,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Which higher education institution do you or did you study at?,What is your current year of study as of 2025?,What will be your highest qualification when you graduate?,Which of the following best describes the main subject that you are studying? ,Please indicate your nationality.,What is your gender?,Which of these statements best describes your current perception of the organisation as an employer?,Types of roles available:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Career progression and development:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Compensation and benefits:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Work-life balance and culture:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Application and interview process:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,"On a scale from 1 to 10 (1 – Low, 10 – High), how would you rate the attractiveness of the organisation as an employer?   ",Which of these factors would most motivate you to apply for a position at the organisation?  ,Other - Write In (Required):Which of these factors would most motivate you to apply for a position at the organisation?  
2038,"Nov 12, 2025 10:45:18 AM","Nov 12, 2025 10:46:26 AM",Disqualified,English,1762915514_6913f4bac28bd5.03633660,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,137.132.26.200,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Doctoral Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)","Non-Singaporean, with long-term residence status",Female,,,,,,,,,,,
2039,"Nov 12, 2025 10:45:37 AM","Nov 12, 2025 10:46:38 AM",Complete,English,1762915512_6913f4b8921982.36574091,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,137.132.215.140,103.7835999,1.298200011,Singapore,Singapore,0,13,National University of Singapore (NUS),Year 3,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,5,Career growth opportunities,
2040,"Nov 12, 2025 10:47:57 AM","Nov 12, 2025 10:49:03 AM",Complete,English,1762915673_6913f55929c7c8.29616754,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.124 Mobile Safari/537.36",,137.132.26.229,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,,Application and interview process,,,6,Work-life balance,
2041,"Nov 12, 2025 10:48:05 AM","Nov 12, 2025 10:48:57 AM",Complete,English,1762915682_6913f562287f95.08765463,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,119.56.17.132,103.8859024,1.355200052,Singapore,Singapore,0,53,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,Work-life balance and culture,,,,5,Career growth opportunities,
2042,"Nov 12, 2025 10:48:31 AM","Nov 12, 2025 10:49:27 AM",Disqualified,English,1762915707_6913f57bd7aa42.15532055,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,137.132.26.91,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,Mathematical Science/Statistics,"Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,
2043,"Nov 12, 2025 10:48:36 AM","Nov 12, 2025 10:49:48 AM",Disqualified,English,1762915710_6913f57e9c7c80.12519675,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,137.132.26.127,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,Mathematical Science/Statistics,"Non-Singaporean, with long-term residence status",Female,,,,,,,,,,,
2044,"Nov 12, 2025 10:49:51 AM","Nov 12, 2025 2:04:18 PM",Complete,English,1762915786_6913f5ca4eaf69.45230253,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/141.0.7390.69 Mobile/15E148 Safari/604.1",,137.132.26.225,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,9,Meaningful work impact,
2045,"Nov 12, 2025 10:50:01 AM","Nov 12, 2025 10:51:02 AM",Complete,English,1762915795_6913f5d356ece1.45154747,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",,119.56.17.30,103.8859024,1.355200052,Singapore,Singapore,0,53,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,Compensation and benefits,,Application and interview process,,,7,Career growth opportunities,
2046,"Nov 12, 2025 10:50:01 AM","Nov 12, 2025 10:50:01 AM",Partial,English,1762915792_6913f5d0ec2010.16389619,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,137.132.26.91,103.7630997,1.309900045,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,
2047,"Nov 12, 2025 10:51:42 AM","Nov 12, 2025 10:52:43 AM",Disqualified,English,1762915899_6913f63b002c45.35238738,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,137.132.26.59,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,IT and Technology,"Non-Singaporean, with long-term residence status",Male,,,,,,,,,,,
2048,"Nov 12, 2025 10:51:59 AM","Nov 12, 2025 10:53:33 AM",Complete,English,1762915912_6913f648bb3187.70576365,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,119.234.50.78,103.8554001,1.303599954,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,2,Work-life balance,
2049,"Nov 12, 2025 10:51:59 AM","Nov 13, 2025 9:50:59 PM",Complete,English,1762915913_6913f64979e132.86394148,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1",,137.132.26.146,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Agriculture, Veterinary Science and related subjects",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,2,Meaningful work impact,
2050,"Nov 12, 2025 10:52:03 AM","Nov 12, 2025 10:52:37 AM",Disqualified,English,1762915914_6913f64a9e1567.71968927,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.111,103.7630997,1.309900045,Singapore,Singapore,0,12,Singapore University of Social Sciences (SUSS),Year 4,Master's Degree,Economics,"Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,
2051,"Nov 12, 2025 10:53:31 AM","Nov 12, 2025 10:55:26 AM",Complete,English,1762916007_6913f6a7a92e43.47078602,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36",,210.10.3.219,103.8367004,1.365200043,Singapore,Singapore,0,57,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,5,Job security,
2052,"Nov 12, 2025 10:54:21 AM","Nov 12, 2025 10:56:09 AM",Complete,English,1762916051_6913f6d302ec34.79230891,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,122.11.212.103,103.8637009,1.359599948,Singapore,Singapore,0,55,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,4,Work-life balance,
2053,"Nov 12, 2025 10:54:35 AM","Nov 12, 2025 10:57:12 AM",Complete,English,1762916066_6913f6e28c3167.76517502,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,137.132.26.55,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,,Application and interview process,,,3,Work-life balance,
2054,"Nov 12, 2025 10:55:09 AM","Nov 12, 2025 10:56:32 AM",Complete,English,1762916106_6913f70aa39596.66290147,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36",,137.132.26.5,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,,Application and interview process,,,7,Meaningful work impact,
2055,"Nov 12, 2025 10:56:07 AM","Nov 12, 2025 10:57:20 AM",Complete,English,1762916160_6913f7408db607.03160999,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 Instagram 405.1.0.27.75 (iPhone14,5; iOS 17_4_1; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 817093285)",,117.20.154.112,103.7472992,1.38499999,Singapore,Singapore,0,68,National University of Singapore (NUS),Year 4,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,7,Career growth opportunities,
2056,"Nov 12, 2025 10:57:15 AM","Nov 12, 2025 11:00:22 AM",Complete,English,1762916229_6913f78552b407.50000323,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,210.10.3.94,103.8367004,1.365200043,Singapore,Singapore,0,57,National University of Singapore (NUS),Year 1,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,5,Work-life balance,
2057,"Nov 12, 2025 10:57:47 AM","Nov 12, 2025 10:58:55 AM",Complete,English,1762916261_6913f7a5db6ae1.55751298,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1",,202.51.247.22,103.7630997,1.309900045,Singapore,Singapore,0,12,Yale-NUS College,Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,4,Learning and development,
2058,"Nov 12, 2025 10:58:16 AM","Nov 12, 2025 10:58:41 AM",Disqualified,English,1762916292_6913f7c4db6679.61771240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Safari/605.1.15",,137.132.26.151,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)","Non-Singaporean, no long-term residence status",Male,,,,,,,,,,,
2059,"Nov 12, 2025 10:59:01 AM","Nov 12, 2025 11:00:22 AM",Complete,English,1762916335_6913f7ef8a5258.10945087,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23A355 Instagram 405.1.0.27.75 (iPhone14,5; iOS 26_0_1; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 817093285)",,137.132.26.208,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,7,Meaningful work impact,
2060,"Nov 12, 2025 11:00:38 AM","Nov 13, 2025 11:49:59 AM",Disqualified,English,1762916432_6913f850e5aab0.25121056,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,137.132.26.108,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,IT and Technology,"Non-Singaporean, with long-term residence status",Male,,,,,,,,,,,
2061,"Nov 12, 2025 11:01:20 AM","Nov 12, 2025 11:13:51 AM",Disqualified,English,1762916474_6913f87a114464.15958438,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,137.132.26.132,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)","Non-Singaporean, with long-term residence status",Male,,,,,,,,,,,
2062,"Nov 12, 2025 11:01:19 AM","Nov 12, 2025 11:02:17 AM",Disqualified,English,1762916471_6913f877f02ae6.33781203,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,111.65.73.76,103.8899002,1.306499958,Singapore,Singapore,0,43,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)","Non-Singaporean, no long-term residence status",Male,,,,,,,,,,,
2063,"Nov 12, 2025 11:02:11 AM","Nov 12, 2025 11:03:13 AM",Disqualified,English,1762916524_6913f8ac85de88.28619181,"Mozilla/5.0 (Linux; Android 12; FIN-AL60 Build/HUAWEIFIN-AL60; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.180 Mobile Safari/537.36 XWEB/1380283 MMWEBSDK/20250904 MMWEBID/6828 MicroMessenger/8.0.64.2940(0x28004050) WeChat/arm64 Weixin NetType/WIFI Language/en ABI/arm64",,137.132.26.224,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)","Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,
2064,"Nov 12, 2025 11:02:17 AM","Nov 12, 2025 11:04:49 AM",Complete,English,1762916529_6913f8b11b8706.10557937,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1",,104.28.122.111,-97.8219986,37.75099945,United States,,,,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,8,Work-life balance,
2065,"Nov 12, 2025 11:02:19 AM","Nov 12, 2025 11:03:18 AM",Complete,English,1762916042_6913f6ca76e869.62671613,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,119.56.17.172,103.8859024,1.355200052,Singapore,Singapore,0,53,National University of Singapore (NUS),Year 3,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,,Application and interview process,,,8,Meaningful work impact,
2066,"Nov 12, 2025 11:02:44 AM","Nov 12, 2025 11:03:47 AM",Complete,English,1762916559_6913f8cf7c3ef5.58541997,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",,111.65.36.38,103.8637009,1.359599948,Singapore,Singapore,0,55,National University of Singapore (NUS),Year 4,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,7,Meaningful work impact,
2067,"Nov 12, 2025 11:02:55 AM","Nov 12, 2025 11:03:56 AM",Complete,English,1762916570_6913f8da6d0ae3.01559399,Mozilla/5.0 (Android 16; Mobile; rv:144.0) Gecko/144.0 Firefox/144.0,,137.132.26.32,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,5,Compensation package,
2068,"Nov 12, 2025 11:03:07 AM","Nov 12, 2025 11:04:11 AM",Complete,English,1762916579_6913f8e31bcf59.40340508,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,104.28.122.108,-97.8219986,37.75099945,United States,,,,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,,Application and interview process,,,6,Learning and development,
